tmdb_id,imdb_id,name,country,origin_country,year,first_air_date,original_language,averageRating,numVotes,weighted_rating,vote_average_tmdb,vote_count_tmdb,popularity
111819,tt13311344,TSUKIMICHI -Moonlit Fantasy-,JP,JP,2021,2021-07-07,ja,7.7,6089,7.658684945837168,8.384,426,10.2537
43066,tt1354538,Detroit Metal City,JP,JP,2008,2008-08-08,ja,7.8,1761,7.657485673649312,7.645,93,3.5745
26707,tt1158671,Spice and Wolf,JP,JP,2008,2008-01-08,ja,7.7,5755,7.65647883423199,7.5,153,6.2583
245842,tt31889371,Wistoria: Wand and Sword,JP,JP,2024,2024-07-07,ja,7.7,5697,7.65607150365033,7.866,119,36.9533
76124,tt7964088,School Babysitters,JP,JP,2018,2018-01-07,ja,7.8,1660,7.650821809315322,8.0,61,4.473
60831,tt3398976,Knights of Sidonia,JP,JP,2014,2014-04-11,ja,7.7,4945,7.650004611225178,7.7,139,10.0311
8779,tt0138919,The Vision of Escaflowne,JP,JP,1996,1996-04-02,ja,7.7,4834,7.648964212246175,8.116,198,7.013
31714,tt0182646,Space Pirate Captain Harlock,JP,JP,1978,1978-03-14,ja,7.8,1525,7.64087659660301,7.3,55,6.4986
35415,tt0478838,Honey and Clover,JP,JP,2005,2005-04-15,ja,7.8,1504,7.6392091357889695,8.0,43,11.9915
66875,tt3114358,Non Non Biyori,JP,JP,2013,2013-10-07,ja,7.8,1500,7.638887554060548,7.9,103,19.8128
75865,tt7808344,Teasing Master Takagi-san,JP,JP,2018,2018-01-08,ja,7.7,3708,7.6353077728424665,8.163,399,11.071
45859,tt2180883,Daily Lives of High School Boys,JP,JP,2012,2012-01-10,ja,7.7,3578,7.633245489975748,7.972,198,10.3014
889,tt0765491,Eureka Seven,JP,JP,2005,2005-04-17,ja,7.7,3547,7.632734150758858,7.362,69,14.5991
70880,tt6472710,Tsukigakirei,JP,JP,2017,2017-04-07,ja,7.7,3338,7.6290711589684985,8.022,139,5.9317
258348,tt32991344,Clevatess,JP,JP,2025,2025-07-02,ja,7.7,3310,7.628549897144644,8.024,82,7.3158
124396,tt14642342,Sonny Boy,JP,JP,2021,2021-07-16,ja,7.7,3275,7.627887445859892,7.3,87,8.8223
34144,tt1233119,Shigurui: Death Frenzy,JP,JP,2007,2007-07-19,ja,7.7,3140,7.62521294179151,7.4,59,3.4563
20111,tt0374407,Mobile Suit Gundam SEED,JP,JP,2002,2002-10-05,ja,7.7,3049,7.623295324914369,7.516,62,27.9986
62565,tt4616700,My Love Story!!,JP,JP,2015,2015-04-09,ja,7.7,3015,7.622553373576414,8.44,377,7.7513
83962,tt8107988,CAROLE & TUESDAY,JP,JP,2019,2019-04-11,ja,7.7,2952,7.621139950208892,7.151,86,15.6488
60862,tt0248119,JoJo's Bizarre Adventure,JP,JP,1993,1993-11-19,ja,7.7,2572,7.611385126341503,6.994,79,8.8261
36406,tt4834194,Yu-Gi-Oh!,JP,JP,1998,1998-04-04,ja,7.7,2458,7.607969948654867,7.2,147,8.0587
16047,tt0078560,Anne of Green Gables,JP,JP,1979,1979-01-07,ja,7.7,2430,7.607090480587405,7.5,50,9.5811
66931,tt0098492,Gunbuster,JP,JP,1988,1988-10-07,ja,7.7,2384,7.605608567309672,7.7,92,10.012
24710,tt0096591,Nadia: The Secret of Blue Water,JP,JP,1990,1990-04-13,ja,7.7,2342,7.604213620028535,7.516,92,15.8866
12501,tt0444953,Kaleido Star,JP,JP,2003,2003-04-03,ja,7.8,1084,7.596575194520893,7.583,24,6.5914
60572,tt0168366,Pokémon,JP,JP,1997,1997-04-01,ja,7.6,56259,7.596084763792898,7.985,2187,74.8431
62104,tt3909224,The Seven Deadly Sins,JP,JP,2014,2014-10-05,ja,7.6,46607,7.595282550536462,8.4,5140,3.9581
75208,tt6660498,Devilman Crybaby,JP,JP,2018,2018-01-05,ja,7.6,36206,7.593945815619274,7.8,731,9.9396
83095,tt9529546,The Rising of the Shield Hero,JP,JP,2019,2019-01-09,ja,7.6,23655,7.590800045875434,8.488,1556,16.301
38324,tt0184109,Dragon Quest: The Adventure of Dai,JP,JP,1991,1991-10-17,ja,7.8,1039,7.5906271007934345,8.1,137,6.5751
88046,tt9307686,Fire Force,JP,JP,2019,2019-07-05,ja,7.6,20828,7.589580603344012,8.3,638,10.5441
64196,tt4869896,Overlord,JP,JP,2015,2015-07-07,ja,7.6,19420,7.58884413193379,8.456,1092,20.0548
42942,tt1639109,Angel Beats!,JP,JP,2010,2010-04-03,ja,7.6,18119,7.5880646172254735,7.9,472,8.3445
36046,tt0159208,City Hunter,JP,JP,1987,1987-04-06,ja,7.7,1910,7.587043613328255,7.9,63,15.4007
238843,tt28329410,The Fable,JP,JP,2024,2024-04-07,ja,7.7,1910,7.587043613328255,7.798,47,17.3044
90937,tt11043632,BEASTARS,JP,JP,2019,2019-10-10,ja,7.6,16280,7.586756561866573,8.416,1299,27.7667
45500,tt1587790,Mobile Suit Gundam Unicorn,JP,JP,2010,2010-02-20,ja,7.7,1864,7.584845646413324,7.808,39,7.7503
24106,tt3069742,Captain Tsubasa: Road to 2002,JP,JP,2001,2001-10-07,ja,7.7,1858,7.584552632790966,7.749,287,6.3815
123876,tt14626352,Komi Can't Communicate,JP,JP,2021,2021-10-07,ja,7.6,13326,7.583927029373723,8.283,585,11.3873
46374,tt1945730,Katanagatari,JP,JP,2010,2010-01-25,ja,7.7,1812,7.58225566960255,7.297,59,7.4031
50712,tt1316554,Black Butler,JP,JP,2008,2008-10-02,ja,7.6,11223,7.581043684050252,7.733,268,22.6073
67043,tt5839706,91 Days,JP,JP,2016,2016-07-09,ja,7.6,7279,7.571432717331416,7.617,210,6.1518
205050,tt28776190,Shangri-La Frontier,JP,JP,2023,2023-10-01,ja,7.6,7202,7.571147118686198,8.1,228,18.7323
139287,tt16231800,"More than a Married Couple, but Not Lovers",JP,JP,2022,2022-10-09,ja,7.6,7147,7.570939598289669,7.8,101,8.2313
73946,tt6340502,Inuyashiki,JP,JP,2017,2017-10-12,ja,7.6,6856,7.569789982071927,8.032,314,1.866
60937,tt1506339,Time of Eve,JP,JP,2008,2008-08-01,ja,7.7,1575,7.568807281022215,7.5,47,4.417
67389,tt3105452,Golden Time,JP,JP,2013,2013-10-03,ja,7.6,6593,7.568669830554221,8.517,579,15.9845
208067,tt22297712,My Love Story with Yamada-kun at Lv999,JP,JP,2023,2023-04-02,ja,7.6,6541,7.568438447396832,8.006,181,13.5423
137718,tt15830678,Tomodachi Game,JP,JP,2022,2022-04-06,ja,7.6,6483,7.568176300747686,7.549,91,9.8092
39379,tt0328739,Full Metal Panic!,JP,JP,2002,2002-01-08,ja,7.6,6320,7.567415705003093,7.053,141,14.8719
50325,tt2296348,The Pet Girl of Sakurasou,JP,JP,2012,2012-10-09,ja,7.6,6297,7.567305444772854,7.6,138,9.5707
69346,tt6455986,Saga of Tanya the Evil,JP,JP,2017,2017-01-06,ja,7.6,5940,7.56549302921135,8.183,437,8.723
116983,tt14115912,Blue Period,JP,JP,2021,2021-10-02,ja,7.6,5110,7.560387719807682,7.103,107,11.9207
73833,tt7326322,The Ancient Magus' Bride,JP,JP,2017,2017-10-08,ja,7.6,5096,7.560288618320424,8.372,430,28.4092
34141,tt0899258,D.Gray-man,JP,JP,2006,2006-10-03,ja,7.6,5041,7.559894442902201,8.021,166,19.0122
208730,tt21991254,Romantic Killer,JP,JP,2022,2022-10-27,ja,7.6,4982,7.559462807026832,8.3,207,5.1374
63087,tt4542568,Snow White with the Red Hair,JP,JP,2015,2015-07-07,ja,7.6,4868,7.558601920290815,7.7,112,9.2074
5863,tt0482424,Samurai 7,JP,JP,2004,2004-06-12,ja,7.6,4780,7.557911952295662,7.045,66,7.1495
36581,tt2016670,Shiki,JP,JP,2010,2010-07-09,ja,7.6,4741,7.557598761328199,7.986,222,5.9669
154494,tt16755706,Lycoris Recoil,JP,JP,2022,2022-07-02,ja,7.6,4372,7.554387337463279,8.157,210,9.0765
213402,tt24229160,Campfire Cooking in Another World with My Absurd Skill,JP,JP,2023,2023-01-11,ja,7.6,4368,7.55434985787204,8.311,289,12.6399
254198,tt1992386,Black Lagoon: Roberta's Blood Trail,JP,JP,2010,2010-07-07,ja,7.6,4348,7.554161532203195,6.917,30,2.1049
121964,tt14641098,The Case Study of Vanitas,JP,JP,2021,2021-07-03,ja,7.6,3969,7.550274134732848,8.277,247,13.0973
37580,tt1746043,Princess Jellyfish,JP,JP,2010,2010-10-15,ja,7.7,1295,7.548342678618995,7.5,29,8.1147
23374,tt0111973,Fushigi Yûgi: The Mysterious Play,JP,JP,1995,1995-04-06,ja,7.7,1287,7.547663742653103,7.557,61,9.9692
91801,tt11034066,Welcome to Demon School! Iruma-kun,JP,JP,2019,2019-10-05,ja,7.6,3642,7.546348408527545,8.221,290,23.6653
9302,tt0295080,Digimon Tamers,JP,JP,2001,2001-04-01,ja,7.6,3605,7.545864825364457,8.557,370,6.4315
45860,tt2298919,Lupin the Third: The Woman Called Fujiko Mine,JP,JP,2012,2012-04-05,ja,7.7,1147,7.534714698312747,7.1,51,6.8974
207965,tt22889156,The Magical Revolution of the Reincarnated Princess and the Genius Young Lady,JP,JP,2023,2023-01-04,ja,7.6,2799,7.532638711161289,7.4,56,4.7487
72362,tt7161104,Welcome to the Ballroom,JP,JP,2017,2017-07-08,ja,7.7,1125,7.532476989612982,7.6,97,7.0943
84660,tt9522316,My Roommate is a Cat,JP,JP,2019,2019-01-09,ja,7.7,1124,7.5323738350499365,7.595,42,5.0808
67882,tt6071336,Pokémon Generations,JP,JP,2016,2016-12-09,ja,7.7,1113,7.531230693193487,7.4,54,2.9565
13265,tt1033796,Den-noh Coil,JP,JP,2007,2007-05-12,ja,7.7,1112,7.5311259975937315,7.462,39,14.2316
241138,tt30400535,Rising Impact,JP,JP,2024,2024-06-22,ja,7.7,1111,7.531021172018061,8.5,40,18.7179
9723,tt0294099,Hello! Sandybell,JP,JP,1981,1981-03-06,ja,7.7,1032,7.522307511828393,7.991,108,3.5772
36250,tt0488477,xxxHOLiC,JP,JP,2006,2006-04-06,ja,7.6,2339,7.521724236745718,7.2,796,12.0041
285788,tt37532319,Tojima Wants to Be a Kamen Rider,JP,JP,2025,2025-10-05,ja,7.7,1018,7.52066871417727,7.5,15,6.4523
37548,tt1210339,Junjo Romantica,JP,JP,2008,2008-04-10,ja,7.6,2244,7.519014252230719,6.667,39,4.0319
281058,tt33317800,Secrets of the Silent Witch,JP,JP,2025,2025-07-05,ja,7.6,2114,7.514986651920848,8.0,63,9.2285
45857,tt1224144,REBORN!,JP,JP,2006,2006-10-07,ja,7.6,2061,7.513227297196835,8.165,185,29.3463
65835,tt0296319,Captain Tsubasa J,JP,JP,1994,1994-10-21,ja,7.6,2026,7.512024983420861,7.977,65,5.0601
36837,tt0202430,His and Her Circumstances,JP,JP,1998,1998-10-02,ja,7.6,1938,7.508849511124321,7.9,159,13.3134
42554,tt1907374,Sekai Ichi Hatsukoi: The World's Greatest First Love,JP,JP,2011,2011-04-09,ja,7.6,1910,7.5077905012950605,6.0,28,3.9559
45782,tt2250192,Sword Art Online,JP,JP,2012,2012-07-08,ja,7.5,63083,7.497291337434866,8.157,2102,47.4752
42589,tt2176165,Another,JP,JP,2012,2012-01-10,ja,7.5,22315,7.492451242959505,8.3,1064,9.4891
60808,tt3431758,No Game No Life,JP,JP,2014,2014-04-09,ja,7.5,22190,7.492409656594143,8.016,748,11.0872
45950,tt2230051,High School DxD,JP,JP,2012,2012-01-06,ja,7.5,17264,7.4903048360797735,8.512,2037,41.303
207332,tt17069148,SAKAMOTO DAYS,JP,JP,2025,2025-01-11,ja,7.5,16859,7.490078639790374,8.048,320,17.6534
204832,tt21209804,MASHLE: MAGIC AND MUSCLES,JP,JP,2023,2023-04-08,ja,7.5,16766,7.490025200285017,8.299,648,18.2693
222785,tt27206542,Undead Murder Farce,JP,JP,2023,2023-07-06,ja,7.6,1490,7.488329200060852,7.64,57,13.4154
72677,tt0159567,Mobile Suit Gundam 0083: Stardust Memory,JP,JP,1991,1991-05-23,ja,7.6,1484,7.4879914859481325,7.485,34,10.8948
62428,tt4670988,Saint Seiya: Soul of Gold,JP,JP,2015,2015-04-11,ja,7.6,1467,7.487023440834314,8.005,765,3.9691
63145,tt4574736,Charlotte,JP,JP,2015,2015-07-05,ja,7.5,11665,7.485842590063387,8.3,651,8.1977
64706,tt4917066,Prison School,JP,JP,2015,2015-07-11,ja,7.5,10319,7.48408125594982,8.058,737,9.7718
237045,tt28369144,Cherry Magic! Thirty Years of Virginity Can Make You a Wizard?!,JP,JP,2024,2024-01-11,ja,7.6,1397,7.4828545641123325,7.629,31,3.4713
196944,tt19869172,My Happy Marriage,JP,JP,2023,2023-07-05,ja,7.5,8859,7.481597938681601,8.297,229,16.0833
62602,tt3592708,Blue Spring Ride,JP,JP,2014,2014-07-08,ja,7.5,8282,7.480388875896277,8.4,348,10.3743
65292,tt5537534,Ajin,JP,JP,2016,2016-01-16,ja,7.5,7976,7.4796808763710585,7.929,347,6.5712
138357,tt15975122,Call of the Night,JP,JP,2022,2022-07-08,ja,7.5,7541,7.478581657520345,7.678,157,15.1541
29452,tt0070968,Heidi: Girl of the Alps,JP,JP,1974,1974-01-06,ja,7.5,6661,7.475949603144965,7.4,218,7.9278
63085,tt4801510,Ushio and Tora,JP,JP,2015,2015-07-03,ja,7.6,1289,7.475782620526045,8.0,153,7.0713
78457,tt8254880,Wotakoi: Love Is Hard for Otaku,JP,JP,2018,2018-04-13,ja,7.5,6346,7.47484298979274,7.5,149,5.8811
46388,tt2387612,PERSONA 4 the Animation,JP,JP,2011,2011-10-07,ja,7.6,1253,7.473231664644093,7.656,48,4.8193
205308,tt21210326,Tomo-chan Is a Girl!,JP,JP,2023,2023-01-05,ja,7.5,5552,7.471542483166076,7.9,127,5.2681
63663,tt4958580,Gate,JP,JP,2015,2015-07-04,ja,7.5,5355,7.470584988577471,7.519,187,10.6236
19849,tt0482855,Blood+,JP,JP,2005,2005-10-08,ja,7.5,5258,7.470089459555592,8.091,280,13.4214
63102,tt1566464,Shin Captain Tsubasa,JP,JP,1989,1989-07-01,ja,7.6,1200,7.46927947536535,7.447,19,1.7122
61441,tt2942228,Yowamushi Pedal,JP,JP,2013,2013-10-07,ja,7.6,1195,7.468893869097991,7.2,54,10.9183
272556,tt36469298,Dealing with Mikadono Sisters Is a Breeze,JP,JP,2025,2025-07-10,ja,7.6,1180,7.4677232786435095,7.6,40,6.409
61379,tt3615002,Monthly Girls' Nozaki-kun,JP,JP,2014,2014-07-07,ja,7.5,4830,7.467687637546172,7.2,142,8.8905
68103,tt5225764,Drifters,JP,JP,2016,2016-10-07,ja,7.5,4758,7.467245170810402,7.309,102,6.052
60682,tt0353685,Macross Zero,JP,JP,2002,2002-12-21,ja,7.6,1160,7.466129583205479,7.605,38,3.9238
239478,tt29958256,SAND LAND: THE SERIES,JP,JP,2024,2024-03-20,ja,7.6,1147,7.465072925392286,8.054,65,3.9575
72515,tt6692956,Princess Principal,JP,JP,2017,2017-07-09,ja,7.6,1126,7.463330324797722,7.3,33,5.7176
95269,tt10777610,Toilet-Bound Hanako-kun,JP,JP,2020,2020-01-10,ja,7.5,3994,7.46167670407679,8.6,776,14.0409
5150,tt0135114,Around the World with Willy Fog,JP,"JP,ES",1983,1983-08-01,es,7.5,3841,7.460325986666919,7.444,80,2.5098
92602,tt10954274,ID: INVADED,JP,JP,2020,2020-01-06,ja,7.5,3752,7.459495556942873,7.247,89,8.114
8838,tt0409630,Texhnolyze,JP,JP,2003,2003-04-17,ja,7.5,3696,7.458954982869661,7.0,73,13.476
80671,tt8673610,Cells at Work!,JP,JP,2018,2018-07-08,ja,7.5,3676,7.458758407117121,8.1,309,41.8015
19521,tt0296386,The Wonderful Adventures of Nils,JP,JP,1980,1980-01-08,ja,7.5,3567,7.457653087809465,7.691,55,4.6355
221301,tt26916286,Pokémon Concierge,JP,JP,2023,2023-12-28,ja,7.5,3567,7.457653087809465,7.506,89,5.9262
42713,tt0100044,Record of Lodoss War,JP,JP,1990,1990-06-30,ja,7.5,3353,7.455301092167427,7.507,70,7.1349
9103,tt0092386,Kimagure Orange Road,JP,JP,1987,1987-04-06,ja,7.6,1035,7.455228083466512,6.672,32,9.4707
12260,tt0387775,Cromartie High School,JP,JP,2003,2003-10-03,ja,7.6,1034,7.455133708032005,6.917,36,5.5706
66870,tt4431276,Magi: Adventure of Sinbad,JP,JP,2016,2016-04-17,ja,7.5,2967,7.450324519215776,8.0,169,5.0395
56425,tt0981456,Baki the Grappler,JP,JP,2001,2001-01-08,ja,7.5,2935,7.449861749089111,7.843,347,11.2821
64210,tt0220218,Cyber City Oedo 808,JP,JP,1990,1990-06-21,ja,7.5,2870,7.44889469083712,7.765,17,6.1992
31713,tt0144069,Street Fighter II: V,JP,JP,1995,1995-04-10,ja,7.5,2728,7.446646563854118,7.782,78,4.3512
62430,tt5023666,The Heroic Legend of Arslan,JP,JP,2015,2015-04-05,ja,7.5,2705,7.446263684281153,7.0,85,8.3323
38603,tt1882240,Beelzebub,JP,JP,2011,2011-01-09,ja,7.5,2688,7.445977135546141,8.231,271,10.6075
118443,tt13887556,Thus Spoke Kishibe Rohan,JP,JP,2017,2017-09-20,ja,7.5,2668,7.445636082108932,8.097,103,7.0684
18241,tt0280240,The Big O,JP,JP,1999,1999-10-13,ja,7.5,2607,7.444568750602219,7.2,33,9.3196
26318,tt0112166,Slayers,JP,JP,1995,1995-04-07,ja,7.5,2568,7.443864116075976,7.471,51,13.9056
30977,tt1515996,A Certain Scientific Railgun,JP,JP,2009,2009-10-02,ja,7.5,2258,7.437554426439846,7.346,127,26.7376
22254,tt1347975,Phantom: Requiem for the Phantom,JP,JP,2009,2009-04-02,ja,7.5,2195,7.436094659785193,7.053,38,4.6027
43967,tt2294076,Girls und Panzer,JP,JP,2012,2012-10-09,ja,7.5,1889,7.427909212273376,6.9,87,12.9257
21296,tt0088109,Sherlock Hound,JP,JP,1984,1984-11-06,ja,7.5,1843,7.4264938574994,7.0,59,4.4225
248947,tt15414478,FAIRY TAIL 100 YEARS QUEST,JP,JP,2024,2024-07-07,ja,7.5,1799,7.425087041374987,8.0,39,21.1385
34124,tt0928093,Kanon,JP,JP,2006,2006-10-06,ja,7.5,1797,7.425021814593424,6.9,57,7.8826
20214,tt0283750,The Jungle Book: The Adventures of Mowgli,JP,JP,1989,1989-10-02,ja,7.5,1780,7.4244627667197785,7.0,31,4.2549
220150,tt26692417,Pokémon Horizons,JP,JP,2023,2023-04-14,ja,7.5,1766,7.423996075958118,8.7,109,37.3809
55006,tt2636546,Flowers of Evil,JP,JP,2013,2013-04-05,ja,7.5,1728,7.422699779228499,6.7,55,6.3918
92090,tt10778040,Blade of the Immortal,JP,JP,2019,2019-10-10,ja,7.5,1703,7.421822563831636,7.2,113,13.8773
78483,tt8228732,Kakuriyo -Bed & Breakfast for Spirits-,JP,JP,2018,2018-04-02,ja,7.5,1626,7.418991113885745,8.294,163,6.3062
9519,tt0240493,Excel Saga,JP,JP,1999,1999-10-07,ja,7.5,1587,7.4174772918644445,7.8,32,2.8004
34163,tt0081954,Urusei Yatsura,JP,JP,1981,1981-10-14,ja,7.5,1524,7.414908650257458,7.3,44,15.7683
61289,tt1805647,Aoi Bungaku Series,JP,JP,2009,2009-10-10,ja,7.5,1490,7.413454828201555,6.8,27,8.971
21311,tt1324968,Michiko & Hatchin,JP,JP,2008,2008-10-16,ja,7.5,1413,7.409971305865706,6.9,42,4.9676
138441,tt15978212,Ya Boy Kongming!,JP,JP,2022,2022-04-05,ja,7.5,1392,7.408972044461467,7.3,52,14.3186
92586,tt11428586,Somali and the Forest Spirit,JP,JP,2020,2020-01-10,ja,7.5,1379,7.408342260841456,7.426,47,4.9349
30093,tt0159182,Mobile Fighter G Gundam,JP,JP,1994,1994-04-22,ja,7.5,1321,7.405422903965456,7.483,29,10.0491
34158,tt0112057,Magic Knight Rayearth,JP,JP,1994,1994-10-17,ja,7.5,1227,7.4002751060342185,8.392,212,12.6643
45264,tt0143353,The Guyver: Bio-Booster Armor,JP,JP,1989,1989-09-25,ja,7.5,1152,7.395747644141099,7.636,11,4.0059
31654,tt0210418,Digimon: Digital Monsters,JP,JP,1999,1999-03-07,ja,7.4,26398,7.395455985877058,8.071,914,18.3525
46671,tt2069441,The Future Diary,JP,JP,2011,2011-10-09,ja,7.4,23584,7.394925058467078,7.589,482,8.4806
42855,tt0411002,Rumbling Hearts,JP,JP,2003,2003-10-04,ja,7.5,1111,7.3930944184488485,6.6,33,3.1337
38464,tt1799631,Blue Exorcist,JP,JP,2011,2011-04-17,ja,7.4,17145,7.3930731146569055,7.858,527,16.3157
62745,tt4728568,Is It Wrong to Try to Pick Up Girls in a Dungeon?,JP,JP,2015,2015-04-04,ja,7.4,13719,7.391404114784521,7.326,298,3.4154
67800,tt5970298,The Ancient Magus' Bride: Those Awaiting a Star,JP,JP,2016,2016-08-13,ja,7.5,1062,7.389740786249101,7.4,55,5.0143
97860,tt12057106,Tower of God,JP,JP,2020,2020-04-02,ja,7.4,11371,7.389703909369144,8.178,511,14.0617
38806,tt0928094,Kemonozume,JP,JP,2006,2006-08-05,ja,7.5,1058,7.389457707394798,6.8,27,7.2779
45997,tt2622982,The Devil Is a Part-Timer!,JP,JP,2013,2013-04-04,ja,7.4,9985,7.388342881079743,7.42,293,11.0065
35993,tt0159933,Ronin Warriors,JP,JP,1988,1988-04-30,ja,7.5,1038,7.388020226346616,7.8,30,9.9061
21618,tt0168283,Tales of Little Women,JP,JP,1987,1987-01-11,ja,7.5,1031,7.387508235219527,6.8,21,3.8601
223500,tt29605391,WIND BREAKER,JP,JP,2024,2024-04-05,ja,7.4,9208,7.387409879287299,8.118,182,21.0198
62255,tt4584326,Seraph of the End,JP,JP,2015,2015-04-04,ja,7.4,9045,7.387194877749723,7.9,458,11.0367
45501,tt2321542,"Love, Chunibyo & Other Delusions!",JP,JP,2012,2012-10-04,ja,7.4,6456,7.382428853956454,8.081,421,12.9661
60846,tt2942218,Log Horizon,JP,JP,2013,2013-10-05,ja,7.4,5623,7.3800383975373345,7.667,195,13.2123
106519,tt13198632,"Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway",JP,JP,2021,2021-04-05,ja,7.4,5035,7.377917815378698,8.21,259,9.7397
21750,tt1415054,Eden of the East,JP,JP,2009,2009-04-09,ja,7.4,4389,7.375000022115177,6.919,118,10.9007
62450,tt4603222,Plastic Memories,JP,JP,2015,2015-04-05,ja,7.4,4305,7.374562977756732,8.18,244,16.2117
241535,tt32332831,Makeine: Too Many Losing Heroines!,JP,JP,2024,2024-07-14,ja,7.4,3550,7.3698210143508875,8.155,71,18.8179
209077,tt21927720,Undead Unluck,JP,JP,2023,2023-10-07,ja,7.4,3374,7.368449950470082,7.971,136,8.8703
45807,tt2250034,Kokoro Connect,JP,JP,2012,2012-07-08,ja,7.4,3131,7.366338504026741,6.6,90,6.048
232926,tt28685624,7th Time Loop: The Villainess Enjoys a Carefree Life Married to Her Worst Enemy!,JP,JP,2024,2024-01-07,ja,7.4,3071,7.36577292302467,7.9,89,10.7437
42500,tt1086236,Lucky Star,JP,JP,2007,2007-04-09,ja,7.4,2984,7.364918228507777,7.456,91,15.1131
205366,tt27484853,Why Raeliana Ended Up at the Duke's Mansion,JP,JP,2023,2023-04-10,ja,7.4,2448,7.3585397246001,7.562,65,8.7937
8974,tt0962740,Hell Girl,JP,JP,2005,2005-10-04,ja,7.4,2231,7.355245370970742,8.218,241,11.3143
75777,tt6591406,After the Rain,JP,JP,2018,2018-01-12,ja,7.4,2123,7.353402633671786,7.101,84,6.2041
55011,tt2632044,Gargantia on the Verdurous Planet,JP,JP,2013,2013-04-07,ja,7.4,2066,7.352367540187489,7.2,77,5.9603
3251,tt0312258,X,JP,JP,2001,2001-10-03,ja,7.4,2008,7.351265992073802,7.368,114,3.8765
80885,tt2787558,Ninja Hattori-kun,JP,JP,1981,1981-09-28,ja,7.4,1980,7.350715769403667,6.4,33,15.2778
196400,tt15433166,Mobile Suit Gundam: The Witch from Mercury,JP,JP,2022,2022-10-02,ja,7.4,1963,7.350375602160413,7.47,99,21.8193
67534,tt5321682,She and Her Cat: Everything Flows,JP,JP,2016,2016-03-04,ja,7.4,1851,7.348011530464099,6.8,27,3.5172
39659,tt2061527,TIGER & BUNNY,JP,JP,2011,2011-04-03,ja,7.4,1843,7.347834019684633,6.821,56,10.0497
46283,tt2294048,Blast of Tempest,JP,JP,2012,2012-10-05,ja,7.4,1831,7.347565468949419,7.946,101,7.1436
46279,tt2259737,Jormungand,JP,JP,2012,2012-04-10,ja,7.4,1809,7.347065876189301,7.7,78,6.6477
34809,tt0985285,Ghost Hunt,JP,JP,2006,2006-10-03,ja,7.4,1777,7.346321962284189,8.0,44,5.7771
224753,tt32552529,Pseudo Harem,JP,JP,2024,2024-07-05,ja,7.4,1678,7.343882051478924,7.9,48,3.7625
61408,tt3104236,Nagi-Asu: A Lull in the Sea,JP,JP,2013,2013-10-03,ja,7.4,1669,7.343649196920745,7.632,68,16.7162
65954,tt5905350,Alderamin on the Sky,JP,JP,2016,2016-07-08,ja,7.4,1615,7.342210453012338,7.2,45,5.5749
61628,tt3950102,World Trigger,JP,JP,2014,2014-10-05,ja,7.4,1572,7.341011152568097,7.269,52,12.8851
96326,tt0368197,R.O.D: Read or Die,JP,JP,2001,2001-05-23,ja,7.4,1543,7.3401738169951525,7.9,12,3.6271
66077,tt5531604,Tanaka-kun Is Always Listless,JP,JP,2016,2016-04-09,ja,7.4,1487,7.338487724268292,7.521,48,6.7877
37799,tt0168341,The Swiss Family Robinson: Flone of the Mysterious Island,JP,JP,1981,1981-01-04,ja,7.4,1480,7.338270256626815,7.662,34,3.456
229676,tt28534254,Spice and Wolf: MERCHANT MEETS THE WISE WOLF,JP,JP,2024,2024-04-02,ja,7.4,1387,7.335227932231636,7.948,58,20.4051
29117,tt0107731,Oh! My Goddess,JP,JP,1993,1993-02-21,ja,7.4,1326,7.333064133691728,6.2,25,4.3469
64049,tt0294086,Fight! Kickers,JP,JP,1986,1986-10-15,ja,7.4,1302,7.332172646016147,7.05,30,4.2197
25114,tt0206516,Tiger Mask,JP,JP,1969,1969-10-02,ja,7.4,1198,7.328018320448231,6.586,29,6.3106
10826,tt0056739,Astro Boy,JP,JP,1963,1963-01-01,ja,7.4,1182,7.327333595791377,7.4,17,15.2785
29540,tt0214354,Zoids: New Century,JP,JP,2001,2001-01-06,ja,7.4,1169,7.3267675902463125,7.0,12,4.3553
9041,tt0872308,Noein: To Your Other Self,JP,JP,2005,2005-10-12,ja,7.4,1115,7.324318952396963,7.4,16,6.8603
39657,tt2017925,Penguindrum,JP,JP,2011,2011-07-03,ja,7.4,1112,7.324178106774874,8.0,92,6.5651
44815,tt1682200,Ikkyū-san,JP,JP,1975,1975-10-15,ja,7.4,1092,7.323225570427825,7.4,21,9.7428
82738,tt9050480,IRODUKU: The World in Colors,JP,JP,2018,2018-10-05,ja,7.4,1051,7.3211960722895535,7.1,51,5.2141
76121,tt7865090,DARLING in the FRANXX,JP,JP,2018,2018-01-13,ja,7.3,20490,7.296559080901434,8.51,1904,22.0184
82591,tt8690728,Goblin Slayer,JP,JP,2018,2018-10-07,ja,7.3,13264,7.294752623374099,8.029,610,25.9665
217766,tt25811262,Zom 100: Bucket List of the Dead,JP,"JP,US",2023,2023-07-09,ja,7.3,13239,7.294743075050666,7.56,201,11.7139
112160,tt13357124,The Way of the Househusband,JP,JP,2021,2021-04-08,ja,7.3,7552,7.291030192265412,8.288,501,15.762
118821,tt14061838,The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,JP,JP,2021,2021-10-06,ja,7.3,5597,7.288154027902427,8.085,289,11.156
